,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
810,009310,KR7009310004,참엔지니어링,KOSPI,,883,2,-14,-1.56,883,891,866,109961,96843226,51979930977,58867419,STK
811,123700,KR7123700007,SJM,KOSPI,,3315,2,-55,-1.63,3365,3370,3285,12435,41368910,51730236870,15604898,STK
812,004870,KR7004870002,티웨이홀딩스,KOSPI,,465,2,-6,-1.27,471,475,461,53177,24750354,50904557655,109472167,STK
813,017370,KR7017370008,우신시스템,KOSPI,,2735,2,-25,-0.91,2760,2770,2680,56987,155069040,50088937690,18314054,STK
814,005305,KR7005301007,롯데칠성우,KOSPI,,64400,2,-700,-1.08,65100,65100,63500,657,42270200,49929964000,775310,STK
815,093240,KR7093240000,형지엘리트,KOSPI,,1590,2,-50,-3.05,1635,1720,1565,1775889,2931214835,49536128820,31154798,STK
816,006570,KR7006570006,대림통상,KOSPI,,3250,1,30,0.93,3230,3265,3160,3747,12052480,49481250000,15225000,STK
817,008600,KR7008600009,윌비스,KOSPI,,731,2,-4,-0.54,728,734,722,30489,22194571,49149544509,67236039,STK
818,155900,KR7155900004,바다로19호,KOSPI,,3220,2,-30,-0.92,3250,3250,3050,33320,106650805,48944012880,15200004,STK
819,011420,KR7011420007,갤럭시아에스엠,KOSPI,,1775,2,-25,-1.39,1765,1800,1760,45634,81177500,48900618100,27549644,STK
820,37550K,KR737550K011,DL이앤씨우,KOSPI,,22800,2,-200,-0.87,22700,22850,22500,708,16099200,48196578000,2113885,STK
821,012280,KR7012280004,영화금속,KOSPI,,892,2,-13,-1.44,903,905,888,65458,58350592,47627898460,53394505,STK
822,118000,KR7118000009,초록뱀헬스케어,KOSPI,,556,2,-6,-1.07,556,557,550,63977,35376893,47095971660,84704985,STK
823,005820,KR7005820006,원림,KOSPI,,20450,1,150,0.74,20100,20450,19800,1368,27410900,46993486500,2297970,STK
824,002690,KR7002690006,동일제강,KOSPI,,2305,1,10,0.44,2250,2360,2215,45763,105015825,46792329800,20300360,STK
825,002870,KR7002870004,신풍,KOSPI,,1335,2,-10,-0.74,1330,1340,1300,28109,37162280,46669864500,34958700,STK
826,005030,KR7005030002,부산주공,KOSPI,,632,2,-5,-0.78,637,649,620,565337,360231862,46091120416,72928988,STK
827,010770,KR7010770006,평화홀딩스,KOSPI,,3130,1,15,0.48,3120,3205,3080,40070,125551310,45777708580,14625466,STK
828,002820,KR7002820009,SUN&L,KOSPI,,3610,2,-20,-0.55,3590,3620,3575,904,3240570,45514840290,12607989,STK
829,012600,KR7012600003,센트럴인사이트,KOSPI,,2490,0,0,0.0,0,0,0,0,0,45159499050,18136345,STK
830,004100,KR7004100004,태양금속,KOSPI,,1195,1,5,0.42,1180,1195,1160,36401,42849960,43856500000,36700000,STK
831,030720,KR7030720007,동원수산,KOSPI,,9400,1,40,0.43,9220,9400,9160,18376,170580320,43745767000,4653805,STK
832,003465,KR7003461001,유화증권우,KOSPI,,2500,1,5,0.2,2500,2500,2500,3,7500,43691062500,17476425,STK
833,000760,KR7000760009,이화산업,KOSPI,,15300,2,-100,-0.65,15250,15350,15000,466,7064050,42840000000,2800000,STK
834,145270,KR7145270005,케이탑리츠,KOSPI,,884,2,-5,-0.56,880,889,879,43083,37974036,42485724216,48060774,STK
835,009835,KR7009831009,한화솔루션우,KOSPI,,37800,2,-200,-0.53,37000,38100,37000,5536,207489550,42477258600,1123737,STK
836,010400,KR7010400000,우진아이엔에스,KOSPI,,5510,1,50,0.92,5580,5580,5380,203,1110300,41997220000,7622000,STK
837,018500,KR7018500009,동원금속,KOSPI,,895,2,-17,-1.86,903,905,875,94975,84449774,41845665035,46754933,STK
838,024070,KR7024070005,WISCOM,KOSPI,,2725,2,-55,-1.98,2770,2770,2700,3272,8925855,41764543550,15326438,STK
839,015020,KR7015020001,이스타코,KOSPI,,969,2,-11,-1.12,971,976,955,145191,140473581,41523200400,42851600,STK
840,044380,KR7044380004,주연테크,KOSPI,,677,2,-9,-1.31,682,682,668,83265,56070351,40077888188,59199244,STK
841,007120,KR7007120009,미래아이앤지,KOSPI,,286,2,-10,-3.38,292,294,285,1380387,397420333,39873526264,139417924,STK
842,025560,KR7025560004,미래산업,KOSPI,,8840,2,-90,-1.01,8800,8840,8700,10132,88966400,39355741880,4452007,STK
843,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,13150,1,1750,15.35,11500,14650,11200,497457,6801178700,39269845000,2986300,STK
844,009140,KR7009140005,경인전자,KOSPI,,24850,1,50,0.2,24650,24850,24600,1873,46180950,39034305450,1570797,STK
845,001770,KR7001770007,SHD,KOSPI,,31950,2,-1550,-4.63,32950,32950,31750,18623,599134000,38815352100,1214878,STK
846,084670,KR7084670009,동양고속,KOSPI,,13400,2,-50,-0.37,13450,13450,13300,632,8463200,38800624600,2895569,STK
847,008775,KR7008771008,호텔신라우,KOSPI,,51600,2,-500,-0.96,51600,52300,50900,1160,59652400,38796956400,751879,STK
848,002070,KR7002070001,비비안,KOSPI,,1300,2,-10,-0.76,1285,1300,1265,12528,16114430,38732187000,29793990,STK
849,072130,KR7072130008,유엔젤,KOSPI,,2925,2,-5,-0.17,2900,2935,2860,21639,62828925,38596702950,13195454,STK
850,006125,KR7006121008,SK디스커버리우,KOSPI,,27900,3,0,0.0,27850,27900,27650,705,19630450,37900894500,1358455,STK
851,013000,KR7013000005,세우글로벌,KOSPI,,1305,2,-20,-1.51,1320,1325,1265,61632,79998170,37460065455,28705031,STK
852,002420,KR7002420008,세기상사,KOSPI,,7040,2,-20,-0.28,7060,7140,6970,5732,40342880,37263761920,5293148,STK
853,119650,KR7119650000,KC코트렐,KOSPI,,2110,2,-45,-2.09,2150,2150,2055,69308,145061010,37136962160,17600456,STK
854,010420,KR7010420008,한솔PNS,KOSPI,,1805,3,0,0.0,1800,1805,1720,61335,108785680,36989886660,20493012,STK
855,004920,KR7004920005,씨아이테크,KOSPI,,838,2,-2,-0.24,838,864,826,73763,62356609,36545232794,43610063,STK
856,084870,KR7084870005,TBH글로벌,KOSPI,,1715,3,0,0.0,1695,1715,1685,12821,21732395,35769444585,20856819,STK
857,00499K,KR700499K014,롯데지주우,KOSPI,,43750,1,200,0.46,43550,43900,43500,260,11327400,35245131250,805603,STK
858,204210,KR7204210009,모두투어리츠,KOSPI,,4475,2,-45,-1.0,4480,4565,4450,18498,82995315,35024997125,7826815,STK
859,101140,KR7101140002,인바이오젠,KOSPI,,645,2,-8,-1.23,632,653,630,102257,65500337,34440948900,53396820,STK
860,019685,KR7019681006,대교우B,KOSPI,,1765,1,30,1.73,1735,1780,1725,22046,38646515,34288637350,19426990,STK
861,003475,KR7003471000,유안타증권우,KOSPI,,2640,1,10,0.38,2630,2640,2560,2752,7101870,34088239680,12912212,STK
862,003925,KR7003921004,남양유업우,KOSPI,,204500,2,-3000,-1.45,203500,204500,203500,12,2444000,34082379000,166662,STK
863,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,39600,2,-700,-1.74,40000,40000,39500,252,9975300,33501204000,845990,STK
864,001420,KR7001420009,태원물산,KOSPI,,4290,2,-25,-0.58,4295,4310,4205,2059,8779895,32604000000,7600000,STK
865,088790,KR7088790001,진도,KOSPI,,2580,2,-5,-0.19,2585,2605,2560,14014,36124950,32115179520,12447744,STK
866,025620,KR7025620006,제이준코스메틱,KOSPI,,413,2,-6,-1.43,414,421,410,262675,108884448,31793885662,76982774,STK
867,003680,KR7003680006,한성기업,KOSPI,,5120,2,-40,-0.78,5120,5120,4990,16441,83278930,31792716800,6209515,STK
868,014910,KR7014910004,성문전자,KOSPI,,1630,1,5,0.31,1610,1630,1575,45989,73870355,31763576910,19486857,STK
869,096300,KR7096300009,베트남개발1,KOSPI,,228,1,14,6.54,210,244,206,112601707,25784771083,31391088108,137680211,STK
870,011230,KR7011230000,삼화전자,KOSPI,,2890,1,35,1.23,2790,3000,2790,3852,11150470,30223446600,10457940,STK
871,001465,KR7001461003,BYC우,KOSPI,,136500,2,-2000,-1.44,137000,137000,136500,112,15301500,29400052500,215385,STK
872,033250,KR7033250002,체시스,KOSPI,,918,1,6,0.66,910,920,891,82662,75294408,29376000000,32000000,STK
873,004365,KR7004361002,세방우,KOSPI,,7840,2,-160,-2.0,8010,8010,7840,9037,72018600,28923720000,3689250,STK
874,003495,KR7003491008,대한항공우,KOSPI,,25950,2,-300,-1.14,26250,26250,25850,341,8848750,28825104300,1110794,STK
875,001210,KR7001210004,금호전기,KOSPI,,999,2,-6,-0.6,1000,1005,992,41526,41396205,27526636809,27554191,STK
876,025890,KR7025890005,한국주강,KOSPI,,2375,2,-60,-2.46,2435,2435,2350,36800,87344840,26859490125,11309259,STK
877,003535,KR7003531001,한화투자증권우,KOSPI,,5300,2,-130,-2.39,5360,5420,5300,1578,8453050,25440000000,4800000,STK
878,008500,KR7008500001,일정실업,KOSPI,,20300,2,-150,-0.73,20300,20750,20050,426,8684250,24360000000,1200000,STK
879,071950,KR7071950000,코아스,KOSPI,,783,2,-16,-2.0,798,798,760,6406,4996485,24200345430,30907210,STK
880,019490,KR7019490002,하이트론,KOSPI,,2470,0,0,0.0,0,0,0,0,0,23739723280,9611224,STK
881,007815,KR7007811003,코리아써우,KOSPI,,7330,2,-70,-0.95,7300,7800,7200,9938,73312960,21731177700,2964690,STK
882,001685,KR7001681006,대상우,KOSPI,,15850,2,-50,-0.31,15900,15900,15700,1343,21267600,21718034550,1370223,STK
883,35320K,KR735320K011,대덕전자1우,KOSPI,,10250,3,0,0.0,10000,10450,10000,6243,64075450,21479069750,2095519,STK
884,010145,KR7010141000,삼성중공우,KOSPI,,183000,2,-2000,-1.08,185000,185000,183000,265,48539500,21016635000,114845,STK
885,030790,KR7030790000,비케이탑스,KOSPI,,904,0,0,0.0,0,0,0,0,0,19208323080,21248145,STK
886,002355,KR7002351005,넥센타이어1우B,KOSPI,,2870,2,-110,-3.69,2965,2965,2830,24096,69289440,18655000000,6500000,STK
887,140910,KR7140910001,에이리츠,KOSPI,,4165,3,0,0.0,4140,4165,4140,213,886060,18588528280,4463032,STK
888,000087,KR7000082008,하이트진로2우B,KOSPI,,16350,3,0,0.0,15800,16550,15800,809,13037850,18477756300,1130138,STK
889,002025,KR7002021004,코오롱우,KOSPI,,17000,1,300,1.8,16450,18400,16400,156372,2734696500,18298630000,1076390,STK
890,004255,KR7004251005,NPC우,KOSPI,,3445,1,45,1.32,3650,3680,3400,105304,371574705,18189600000,5280000,STK
891,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,9490,1,140,1.5,9310,9580,9310,2257,21396750,17929931500,1889350,STK
892,000225,KR7000221002,유유제약1우,KOSPI,,7810,2,-180,-2.25,7980,7980,7700,2943,22884480,17704723300,2266930,STK
893,000075,KR7000071001,삼양홀딩스우,KOSPI,,56500,3,0,0.0,57000,57000,56500,16,905500,17179277000,304058,STK
894,38380K,KR738380K012,LX홀딩스1우,KOSPI,,10600,1,100,0.95,10200,10650,10150,477,4972700,15532021000,1465285,STK
895,108675,KR7108671009,LX하우시스우,KOSPI,,14700,2,-150,-1.01,14850,14850,14300,3563,51659250,15175251000,1032330,STK
896,001795,KR7001791003,대한제당우,KOSPI,,2320,2,-45,-1.9,2290,2345,2290,40481,93781720,15040003200,6482760,STK
897,000885,KR7000881003,한화우,KOSPI,,30100,2,-300,-0.99,30400,30850,29850,407,12477300,14426749400,479294,STK
898,36328K,KR736328K013,티와이홀딩스우,KOSPI,,11350,2,-200,-1.73,11350,11450,11200,530,6019000,14248086300,1255338,STK
899,18064K,KR718064K016,한진칼우,KOSPI,,23650,2,-550,-2.27,24050,24050,22800,438,10226850,12694515900,536766,STK
900,145995,KR7145991006,삼양사우,KOSPI,,32000,1,700,2.24,31200,34900,31200,470,15825300,11842240000,370070,STK
901,005725,KR7005721006,넥센우,KOSPI,,3250,2,-25,-0.76,3005,3305,3005,7457,24324000,11701950000,3600600,STK
902,000995,KR7000991000,DB하이텍1우,KOSPI,,99300,1,2700,2.8,96600,100000,96600,371,36484900,11152978800,112316,STK
903,001515,KR7001511005,SK증권우,KOSPI,,2830,2,-5,-0.18,2860,2860,2830,1522,4338680,11072414620,3912514,STK
904,004985,KR7004981007,성신양회우,KOSPI,,14400,1,650,4.73,13500,14400,13500,24704,350389800,10593288000,735645,STK
905,00806K,KR700806K010,대덕1우,KOSPI,,7810,1,70,0.9,7400,7820,7400,51,387420,9468508170,1212357,STK
906,007575,KR7007571003,일양약품우,KOSPI,,20400,2,-600,-2.86,21000,21000,20300,1189,24354350,9079632000,445080,STK
907,003075,KR7003071008,코오롱글로벌우,KOSPI,,28800,1,2500,9.51,27250,32000,27250,21251,657536050,9008726400,312803,STK
908,009415,KR7009411000,태영건설우,KOSPI,,6620,2,-60,-0.9,6670,6670,6500,4269,27887220,8620180040,1302142,STK
909,004835,KR7004831004,덕성우,KOSPI,,6050,1,60,1.0,5990,6070,5920,7462,44799650,8421600000,1392000,STK
910,084695,KR7084691005,대상홀딩스우,KOSPI,,9210,2,-30,-0.32,9240,9240,9160,228,2102060,8413169220,913482,STK
911,004105,KR7004101002,태양금속우,KOSPI,,2480,2,-40,-1.59,2415,2520,2415,3337,8205965,8184000000,3300000,STK
912,26490K,KR726490K013,크라운제과우,KOSPI,,10500,2,-100,-0.94,10500,10650,10350,3829,40000200,8122380000,773560,STK
913,014825,KR7014821003,동원시스템즈우,KOSPI,,27900,1,1750,6.69,26650,28600,26400,179,4965900,7368696900,264111,STK
914,008355,KR7008351009,남선알미우,KOSPI,,23300,1,150,0.65,22500,23300,22500,3873,88087500,7173837000,307890,STK
915,090355,KR7090351008,노루페인트우,KOSPI,,15450,2,-50,-0.32,15500,15500,15250,229,3523450,7155296700,463126,STK
916,001755,KR7001751007,한양증권우,KOSPI,,13400,1,100,0.75,13400,13400,13400,1,13400,7035000000,525000,STK
917,012205,KR7012201000,계양전기우,KOSPI,,5000,2,-80,-1.57,5010,5100,5000,418,2103970,7000000000,1400000,STK
918,014285,KR7014281000,금강공업우,KOSPI,,11700,2,-300,-2.5,12000,12000,11700,106,1241400,6901537500,589875,STK
919,00781K,KR700781K015,코리아써키트2우B,KOSPI,,8470,2,-40,-0.47,8160,8470,8160,170,1407240,6637930530,783699,STK
920,001067,KR7001062009,JW중외제약2우B,KOSPI,,64100,2,-1800,-2.73,63300,64100,63300,52,3299000,6597620700,102927,STK
921,001745,KR7001741008,SK네트웍스우,KOSPI,,57100,1,800,1.42,59500,59500,57100,2376,138659500,6489300800,113648,STK
922,004415,KR7004411005,서울식품우,KOSPI,,2895,2,-60,-2.03,3000,3000,2850,6885,19850430,6439927500,2224500,STK
923,004565,KR7004561007,현대비앤지스틸우,KOSPI,,58000,3,0,0.0,58000,58000,58000,91,5278000,6371416000,109852,STK
924,001065,KR7001061001,JW중외제약우,KOSPI,,34300,2,-800,-2.28,34900,34900,34300,31,1065100,6267810500,182735,STK
925,006345,KR7006341002,대원전선우,KOSPI,,2370,2,-40,-1.66,2430,2430,2365,1015,2424355,6212244000,2621200,STK
926,005745,KR7005741004,크라운해태홀딩스우,KOSPI,,10300,2,-100,-0.96,10100,10300,10100,958,9839550,6187477800,600726,STK
927,004545,KR7004541009,깨끗한나라우,KOSPI,,16650,2,-150,-0.89,16800,16800,16650,205,3418000,6096564000,366160,STK
928,000145,KR7000141002,하이트진로홀딩스우,KOSPI,,12800,2,-100,-0.78,12900,12900,12750,12,153800,6026368000,470810,STK
929,002995,KR7002991008,금호건설우,KOSPI,,20200,2,-450,-2.18,20750,20750,20050,180,3615200,5903773200,292266,STK
930,011155,KR7011151008,CJ씨푸드1우,KOSPI,,26900,1,550,2.09,26350,26900,26350,130,3475000,5380000000,200000,STK
931,000325,KR7000321000,노루홀딩스우,KOSPI,,20800,2,-300,-1.42,21050,21050,20750,1459,30329300,5066027200,243559,STK
932,005965,KR7005961008,동부건설우,KOSPI,,21450,2,-150,-0.69,21000,21450,21000,179,3773550,4841951400,225732,STK
933,000227,KR7000222000,유유제약2우B,KOSPI,,14800,1,300,2.07,14200,15500,14200,603,9231550,4818288000,325560,STK
934,014915,KR7014911002,성문전자우,KOSPI,,8030,1,100,1.26,8070,8070,8030,2,16100,4818000000,600000,STK
935,000545,KR7000541003,흥국화재우,KOSPI,,6240,2,-190,-2.95,6060,6290,6060,2772,17059780,4792320000,768000,STK
936,002785,KR7002781003,진흥기업우B,KOSPI,,4760,2,-185,-3.74,4745,4800,4745,446,2126040,4080357680,857218,STK
937,001527,KR7001522002,동양2우B,KOSPI,,13050,2,-50,-0.38,13350,13350,13050,21,276350,4026825450,308569,STK
938,001525,KR7001521004,동양우,KOSPI,,6330,3,0,0.0,6320,6340,6300,57,360070,3910237230,617731,STK
939,002787,KR7002782001,진흥기업2우B,KOSPI,,12900,2,-150,-1.15,12900,12900,12900,392,5056800,3803023200,294808,STK
940,000547,KR7000542001,흥국화재2우B,KOSPI,,19700,2,-550,-2.72,20300,20300,19700,384,7667750,3025920000,153600,STK
